longitude,latitude,time,swvl1,swvl2,swvl3,swvl4,vwc_rzd
9.100000381469727,47.900001525878906,2018-01-07 23:00:00,0.39031762,0.39784464,0.42742908,0.4225778,0.41861856
9.100000381469727,47.900001525878906,2018-01-08 00:00:00,0.38992444,0.39732477,0.4272915,0.4226078,0.41838282
9.100000381469727,47.900001525878906,2018-01-08 01:00:00,0.38951203,0.39681906,0.42713732,0.4226528,0.41813672
9.100000381469727,47.900001525878906,2018-01-08 02:00:00,0.38911405,0.39631808,0.4269706,0.42266783,0.41788363
9.100000381469727,47.900001525878906,2018-01-08 03:00:00,0.38873523,0.39584547,0.42682058,0.42271534,0.41764984
9.100000381469727,47.900001525878906,2018-01-08 04:00:00,0.38835162,0.39537284,0.42666635,0.42274535,0.4174127
9.100000381469727,47.900001525878906,2018-01-08 05:00:00,0.3879872,0.3948955,0.4265288,0.42276034,0.4171879
9.100000381469727,47.900001525878906,2018-01-08 06:00:00,0.38760358,0.39444178,0.4263746,0.42280534,0.41695476
9.100000381469727,47.900001525878906,2018-01-08 07:00:00,0.38723916,0.39399752,0.4262079,0.42283535,0.41671592
9.100000381469727,47.900001525878906,2018-01-08 08:00:00,0.38686994,0.39355326,0.42605785,0.42285037,0.41648874
9.100000381469727,47.900001525878906,2018-01-08 09:00:00,0.38645753,0.3931137,0.42590362,0.42288285,0.41625652
9.100000381469727,47.900001525878906,2018-01-08 10:00:00,0.38597324,0.3926411,0.4257369,0.42289788,0.41600335
9.100000381469727,47.900001525878906,2018-01-08 11:00:00,0.38542178,0.39213538,0.42556605,0.42291287,0.41573554
9.100000381469727,47.900001525878906,2018-01-08 12:00:00,0.38477924,0.3916155,0.42539933,0.42294288,0.41546133
9.100000381469727,47.900001525878906,2018-01-08 13:00:00,0.3841415,0.39110035,0.42520344,0.4229579,0.41516748
9.100000381469727,47.900001525878906,2018-01-08 14:00:00,0.38359004,0.390623,0.42503256,0.4229729,0.41490558
9.100000381469727,47.900001525878906,2018-01-08 15:00:00,0.38319206,0.39019763,0.42486584,0.4230054,0.41466835
9.100000381469727,47.900001525878906,2018-01-08 16:00:00,0.38288996,0.38980064,0.4247116,0.4230054,0.4144528
9.100000381469727,47.900001525878906,2018-01-08 17:00:00,0.38259745,0.38943672,0.4245616,0.4230204,0.41424787
9.100000381469727,47.900001525878906,2018-01-08 18:00:00,0.38233852,0.38906807,0.42440736,0.42303538,0.41404128
9.100000381469727,47.900001525878906,2018-01-08 19:00:00,0.3820508,0.38870415,0.42425734,0.4230504,0.41383672
9.100000381469727,47.900001525878906,2018-01-08 20:00:00,0.3817727,0.38834968,0.4241031,0.4230654,0.41363174
9.100000381469727,47.900001525878906,2018-01-08 21:00:00,0.38151377,0.38799995,0.4239489,0.4230654,0.41342917
9.100000381469727,47.900001525878906,2018-01-08 22:00:00,0.38122606,0.38766438,0.42379886,0.4230804,0.41323054
9.100000381469727,47.900001525878906,2018-01-08 23:00:00,0.38095272,0.38731465,0.42364466,0.4230954,0.41302693
9.100000381469727,47.900001525878906,2018-01-09 00:00:00,0.3806938,0.38699326,0.42350712,0.42311043,0.41284227
9.100000381469727,47.900001525878906,2018-01-09 01:00:00,0.38043007,0.38667187,0.4233404,0.42311043,0.41263628
9.100000381469727,47.900001525878906,2018-01-09 02:00:00,0.38015673,0.3863505,0.42320287,0.42312542,0.41245064
9.100000381469727,47.900001525878906,2018-01-09 03:00:00,0.3798978,0.38604802,0.42304865,0.42312542,0.41225797
9.100000381469727,47.900001525878906,2018-01-09 04:00:00,0.37963885,0.38572663,0.4228986,0.42312542,0.4120643
9.100000381469727,47.900001525878906,2018-01-09 05:00:00,0.37936553,0.38541943,0.42276105,0.42312542,0.41188163
9.100000381469727,47.900001525878906,2018-01-09 06:00:00,0.37912098,0.38513112,0.4225902,0.4231404,0.41168097
9.100000381469727,47.900001525878906,2018-01-09 07:00:00,0.37887645,0.38484284,0.42244014,0.4231404,0.41149524
9.100000381469727,47.900001525878906,2018-01-09 08:00:00,0.3786175,0.3845498,0.4222859,0.4231404,0.41130453
9.100000381469727,47.900001525878906,2018-01-09 09:00:00,0.37837294,0.38426152,0.4221484,0.4231404,0.41112787
9.100000381469727,47.900001525878906,2018-01-09 10:00:00,0.378114,0.3839874,0.42199835,0.4231404,0.41094416
9.100000381469727,47.900001525878906,2018-01-09 11:00:00,0.37768725,0.38363767,0.42182747,0.4231404,0.41071782
9.100000381469727,47.900001525878906,2018-01-09 12:00:00,0.37722692,0.38325483,0.42166075,0.4231404,0.41048515
9.100000381469727,47.900001525878906,2018-01-09 13:00:00,0.3767378,0.3828909,0.42149404,0.4231404,0.41025445
9.100000381469727,47.900001525878906,2018-01-09 14:00:00,0.37632543,0.38255537,0.42132732,0.4231404,0.4100351
9.100000381469727,47.900001525878906,2018-01-09 15:00:00,0.37603772,0.38226232,0.42115644,0.4231404,0.40983036
9.100000381469727,47.900001525878906,2018-01-09 16:00:00,0.37580755,0.38200238,0.4210189,0.4231404,0.40966064
