timestep,demand_water,demand_f,dewatered_sludge,temperature,demand_electricity,heat_demand_digester,electricity_demand_digester
7988,346.23589,0.052101,48.61,13.661,45.58,2.8675663261211954,2.3073691201302537
7989,347.23589,0.014673,48.61,13.403,45.58,2.9022367470471657,2.3073691201302537
7990,348.23589,0.0,48.61,13.082,45.58,2.945373200989941,2.3073691201302537
7991,349.23589,0.0,48.61,12.902,45.58,2.9695618667522456,2.3073691201302537
7992,350.23589,0.0,48.61,12.694,45.58,2.9975132138553535,2.3073691201302537
7993,351.23589,0.0,48.61,12.499,45.58,3.0237176017645164,2.3073691201302537
7994,352.23589,0.0,48.61,12.355,45.58,3.04306853437436,2.3073691201302537
7995,353.23589,0.0,48.61,12.134,45.58,3.0727668406714117,2.3073691201302537
7996,354.23589,0.0,48.61,11.697,45.58,3.131491545883229,2.3073691201302537
7997,355.23589,0.0,48.61,11.439,45.58,3.1661619668091987,2.3073691201302537
7998,356.23589,0.0,48.61,13.219,45.58,2.926962938715299,2.3073691201302537
7999,357.23589,0.0,48.61,15.646,45.58,2.6008190953535597,2.3073691201302537
8000,358.23589,0.0,48.61,17.991,45.58,2.2856945330613154,2.3073691201302537
8001,359.23589,0.0,48.61,19.719,45.58,2.0534833417431924,2.3073691201302537
8002,360.23589,0.0,48.61,20.794,45.58,1.9090232545516521,2.3073691201302537
8003,361.23589,0.0,48.61,21.438,45.58,1.8224815837131851,2.3073691201302537
8004,362.23589,0.0,48.61,21.619,45.58,1.7981585364744233,2.3073691201302537
8005,363.23589,0.0,48.61,21.252,45.58,1.847476538334233,2.3073691201302537
8006,364.23589,0.062188,48.61,20.103,45.58,2.0018808547836096,2.3073691201302537
8007,365.23589,0.15426,48.61,17.383,45.58,2.367398470747322,2.3073691201302537
8008,366.23589,0.16016,48.61,15.55,45.58,2.6137197170934554,2.3073691201302537
8009,367.23589,0.1036,48.61,14.76,45.58,2.7198810834946814,2.3073691201302537
8010,368.23589,0.084862,48.61,14.331,45.58,2.77753073689484,2.3073691201302537
8011,369.23589,0.0,48.61,13.747,45.58,2.8560095191458723,2.3073691201302537
8012,370.23589,0.0,48.61,13.416,45.58,2.900489787853221,2.3073691201302537
8013,371.23589,0.062188,48.61,13.035,45.58,2.951689130383432,2.3073691201302537
8014,372.23589,0.15426,48.61,12.787,45.58,2.9850157365448293,2.3073691201302537
8015,373.23589,0.16016,48.61,12.671,45.58,3.00060398781387,2.3073691201302537
8016,374.23589,0.1036,48.61,12.679,45.58,2.999528936002212,2.3073691201302537
8017,375.23589,0.084862,76.61,12.68,47.9,2.9993945545257548,2.3073691201302537
8018,376.23589,0.052101,76.61,12.585,47.9,3.0121607947891933,2.3073691201302537
8019,377.23589,0.014673,76.61,12.486,47.9,3.025464560958461,2.3073691201302537
8020,378.23589,0.0,76.61,12.386,47.9,3.0389027086041853,2.3073691201302537
8021,379.23589,0.0,76.61,12.269,47.9,3.0546253413496838,2.3073691201302537
8022,380.23589,0.0,76.61,14.195,47.9,2.7958066176930254,2.3073691201302537
8023,381.23589,0.0,76.61,16.822,47.9,2.442786479039838,2.3073691201302537
8024,382.23589,0.0,76.61,19.395,47.9,2.097022940115341,2.3073691201302537
8025,383.23589,0.0,76.61,20.924,47.9,1.89155366261221,2.3073691201302537
8026,384.23589,0.0,76.61,21.452,47.9,1.820600243042783,2.3073691201302537
8027,385.23589,0.0,76.61,21.448,47.9,1.8211377689486126,2.3073691201302537
8028,386.23589,0.0,76.61,20.961,47.9,1.886581547983292,2.3073691201302537
8029,387.23589,0.0,76.61,20.058,47.9,2.007928021224186,2.3073691201302537
8030,388.23589,0.0,76.61,18.785,47.9,2.1789956407542617,2.3073691201302537
8031,389.23589,0.0,76.61,16.705,47.9,2.4585091117853355,2.3073691201302537
8032,390.23589,0.0,76.61,15.321,47.9,2.644493075202166,2.3073691201302537
8033,391.23589,0.0,76.61,15.03,47.9,2.683598084851224,2.3073691201302537
8034,392.23589,0.0,76.61,14.374,47.9,2.771752333407178,2.3073691201302537
8035,393.23589,0.0,76.61,14.017,47.9,2.8197265205024156,2.3073691201302537
8036,394.23589,0.062188,76.61,13.874,47.9,2.8389430716358017,2.3073691201302537
8037,395.23589,0.15426,76.61,13.977,47.9,2.825101779560706,2.3073691201302537
8038,396.23589,0.16016,76.61,14.02,47.9,2.8193233760730436,2.3073691201302537
8039,397.23589,0.1036,76.61,13.955,47.9,2.8280581720427653,2.3073691201302537
8040,398.23589,0.084862,76.61,14.371,47.9,2.7721554778365496,2.3073691201302537
8041,399.23589,0.0,76.61,14.893,47.9,2.702008347125867,2.3073691201302537
8042,400.23589,0.0,76.61,14.892,47.9,2.7021427286023245,2.3073691201302537
8043,401.23589,0.062188,76.61,13.931,47.9,2.831283327477739,2.3073691201302537
8044,402.23589,0.15426,76.61,13.197,47.9,2.9299193311973584,2.3073691201302537
8045,403.23589,0.16016,76.61,12.732,47.9,2.992406717749978,2.3073691201302537
8046,404.23589,0.1036,76.61,14.672,47.9,2.731706653422919,2.3073691201302537
8047,405.23589,0.084862,76.61,16.357,47.9,2.5052738655924576,2.3073691201302537
8048,406.23589,0.052101,76.61,17.461,47.9,2.356916715583657,2.3073691201302537
8049,407.23589,0.014673,76.61,18.097,47.9,2.2714500965568476,2.3073691201302537
8050,408.23589,0.0,76.61,18.568,47.9,2.208156421145484,2.3073691201302537
8051,409.23589,0.0,76.61,18.757,47.9,2.182758322095064,2.3073691201302537
8052,410.23589,0.0,76.61,18.585,47.9,2.205871936045711,2.3073691201302537
8053,411.23589,0.0,76.61,18.017,47.9,2.2822006146734273,2.3073691201302537
8054,412.23589,0.0,76.61,17.022,47.9,2.4159101837483883,2.3073691201302537
8055,413.23589,0.0,76.61,14.865,47.9,2.70577102846667,2.3073691201302537
8056,414.23589,0.0,76.61,12.884,47.9,2.9719807333284765,2.3073691201302537
8057,415.23589,0.0,76.61,12.202,47.9,3.0636289002723194,2.3073691201302537
8058,416.23589,0.0,76.61,11.618,47.9,3.142107682523351,2.3073691201302537
8059,417.23589,0.0,76.61,11.221,47.9,3.1954571286768783,2.3073691201302537
8060,418.23589,0.0,76.61,10.939,47.9,3.233352705037823,2.3073691201302537
8061,419.23589,0.0,76.61,10.856,47.9,3.2445063675837735,2.3073691201302537
8062,420.23589,0.0,76.61,10.818,47.9,3.2496128636891495,2.3073691201302537
8063,421.23589,0.0,76.61,10.77,47.9,3.2560631745590967,2.3073691201302537
8064,422.23589,0.0,76.61,10.763,47.9,3.2570038448942977,2.3073691201302537
8065,423.23589,0.0,76.61,10.669,47.9,3.2696357036812786,2.3073691201302537
8066,424.23589,0.062188,76.61,10.518,47.9,3.289927306626323,2.3073691201302537
8067,425.23589,0.15426,76.61,10.473,47.9,3.295974473066899,2.3073691201302537
8068,426.23589,0.16016,76.61,10.128,47.9,3.3423360824446497,2.3073691201302537
8069,427.23589,0.1036,76.61,9.879,47.9,3.3757970700825046,2.3073691201302537
8070,428.23589,0.084862,76.61,11.727,47.9,3.127460101589511,2.3073691201302537
8071,429.23589,0.0,76.61,14.151,47.9,2.8017194026571444,2.3073691201302537
8072,430.23589,0.0,76.61,16.14,47.9,2.53443464598368,2.3073691201302537
8073,431.23589,0.062188,76.61,17.406,47.9,2.3643076967888055,2.3073691201302537
8074,432.23589,0.15426,76.61,18.247,47.9,2.2512928750882604,2.3073691201302537
8075,433.23589,0.16016,76.61,18.685,47.9,2.1924337883999865,2.3073691201302537
8076,434.23589,0.1036,76.61,18.682,47.9,2.1928369328293584,2.3073691201302537
8077,435.23589,0.084862,76.61,18.183,47.9,2.259893289581524,2.3073691201302537
8078,436.23589,0.052101,76.61,17.078,47.9,2.4083848210667824,2.3073691201302537
8079,437.23589,0.014673,76.61,13.803,47.9,2.8484841564642664,2.3073691201302537
8080,438.23589,0.0,76.61,12.476,47.9,3.0268083757230335,2.3073691201302537
8081,439.23589,0.0,76.61,12.194,47.9,3.0647039520839767,2.3073691201302537
8082,440.23589,0.0,76.61,12.006,47.9,3.0899676696579395,2.3073691201302537
8083,441.23589,0.0,76.61,11.804,47.9,3.1171127279023034,2.3073691201302537
8084,442.23589,0.0,76.61,11.838,47.9,3.112543757702757,2.3073691201302537
8085,443.23589,0.0,76.61,11.72,47.9,3.1284007719247127,2.3073691201302537
8086,444.23589,0.0,76.61,11.652,47.9,3.1375387123238045,2.3073691201302537
8087,445.23589,0.0,76.61,11.819,47.9,3.115097005755444,2.3073691201302537
8088,446.23589,0.0,76.61,11.645,47.9,3.138479382659006,2.3073691201302537
8089,447.23589,0.0,76.61,11.32,47.9,3.182153362507611,2.3073691201302537
8090,448.23589,0.0,76.61,11.044,47.9,3.219242650009811,2.3073691201302537
8091,449.23589,0.0,76.61,10.835,47.9,3.247328378589376,2.3073691201302537
8092,450.23589,0.0,76.61,10.776,47.9,3.255256885700353,2.3073691201302537
8093,451.23589,0.0,76.61,10.669,47.9,3.2696357036812786,2.3073691201302537
8094,452.23589,0.0,76.61,12.147,47.9,3.0710198814774676,2.3073691201302537
8095,453.23589,0.0,76.61,14.538,47.9,2.7497137712681896,2.3073691201302537
8096,454.23589,0.062188,76.61,16.467,47.9,2.4904919031821606,2.3073691201302537
8097,455.23589,0.15426,76.61,17.767,47.9,2.315795983787739,2.3073691201302537
8098,456.23589,0.16016,76.61,18.674,47.9,2.193911984641016,2.3073691201302537
8099,457.23589,0.1036,76.61,19.134,47.9,2.1320965054706824,2.3073691201302537
8100,458.23589,0.084862,76.61,19.228,47.9,2.119464646683701,2.3073691201302537
8101,459.23589,0.0,76.61,18.826,47.9,2.173486000219514,2.3073691201302537
8102,460.23589,0.0,76.61,17.698,47.9,2.3250683056632893,2.3073691201302537
8103,461.23589,0.062188,76.61,14.304,47.9,2.7811590367591856,2.3073691201302537
8104,462.23589,0.15426,76.61,13.116,47.9,2.9408042307903948,2.3073691201302537
8105,463.23589,0.16016,76.61,12.89,47.9,2.9711744444697326,2.3073691201302537
8106,464.23589,0.1036,76.61,12.959,47.9,2.961902122594183,2.3073691201302537
8107,465.23589,0.084862,76.61,12.98,47.9,2.9590801115885808,2.3073691201302537
8108,466.23589,0.052101,76.61,12.816,47.9,2.9811186737275692,2.3073691201302537
8109,467.23589,0.014673,76.61,12.584,47.9,3.012295176265651,2.3073691201302537
8110,468.23589,0.0,76.61,12.577,47.9,3.0132358466008515,2.3073691201302537
8111,469.23589,0.0,76.61,12.541,47.9,3.0180735797533123,2.3073691201302537
8112,470.23589,0.0,76.61,12.27,47.9,3.0544909598732266,2.3073691201302537
8113,471.23589,0.0,76.61,12.348,47.9,3.0440092047095613,2.3073691201302537
8114,472.23589,0.0,76.61,12.507,47.9,3.022642549952859,2.3073691201302537
8115,473.23589,0.0,76.61,12.633,47.9,3.0057104839192457,2.3073691201302537
8116,474.23589,0.0,76.61,12.423,47.9,3.033930593975267,2.3073691201302537
8117,475.23589,0.0,76.61,11.707,47.9,3.1301477311186563,2.3073691201302537
8118,476.23589,0.0,76.61,12.582,47.9,3.0125639392185652,2.3073691201302537
8119,477.23589,0.0,76.61,14.047,47.9,2.8156950762086983,2.3073691201302537
8120,478.23589,0.0,76.61,15.207,47.9,2.6598125635182917,2.3073691201302537
8121,479.23589,0.0,76.61,16.058,47.9,2.5454539270531744,2.3073691201302537
8122,480.23589,0.0,76.61,17.074,47.9,2.408922346972611,2.3073691201302537
8123,481.23589,0.0,76.61,17.911,47.9,2.296445051177895,2.3073691201302537
8124,482.23589,0.0,76.61,18.098,47.9,2.2713157150803904,2.3073691201302537
8125,483.23589,0.0,76.61,17.868,47.9,2.3022234546655573,2.3073691201302537
8126,484.23589,0.062188,76.61,17.239,47.9,2.3867494033571655,2.3073691201302537
8127,485.23589,0.15426,76.61,15.638,47.9,2.6018941471652184,2.3073691201302537
8128,486.23589,0.16016,76.61,14.966,47.9,2.692198499344488,2.3073691201302537
8129,487.23589,0.1036,76.61,14.853,47.9,2.7073836061841567,2.3073691201302537
8130,488.23589,0.084862,76.61,14.316,47.9,2.7795464590416983,2.3073691201302537
8131,489.23589,0.0,76.61,13.491,47.9,2.8904111771189274,2.3073691201302537
8132,490.23589,0.0,76.61,12.852,47.9,2.9762809405751085,2.3073691201302537
8133,491.23589,0.062188,76.61,12.336,47.9,3.045621782427048,2.3073691201302537
8134,492.23589,0.15426,76.61,12.096,47.9,3.077873336776787,2.3073691201302537
8135,493.23589,0.16016,76.61,11.833,47.9,3.1132156650850433,2.3073691201302537
8136,494.23589,0.1036,76.61,11.563,47.9,3.1494986637284996,2.3073691201302537
8137,495.23589,0.084862,76.61,11.34,47.9,3.179465732978466,2.3073691201302537
8138,496.23589,0.052101,76.61,11.166,47.9,3.2028481098820274,2.3073691201302537
8139,497.23589,0.014673,76.61,10.963,47.9,3.230127549602848,2.3073691201302537
8140,498.23589,0.0,76.61,10.757,47.9,3.257810133753041,2.3073691201302537
8141,499.23589,0.0,76.61,10.544,47.9,3.2864333882384344,2.3073691201302537
8142,500.23589,0.0,76.61,12.344,47.9,3.0445467306153895,2.3073691201302537
8143,501.23589,0.0,76.61,13.88,47.9,2.838136782777058,2.3073691201302537
8144,502.23589,0.0,76.61,15.062,47.9,2.6792978776045926,2.3073691201302537
8145,503.23589,0.0,76.61,15.836,47.9,2.575286614826683,2.3073691201302537
8146,504.23589,0.0,76.61,16.245,47.9,2.520324590955669,2.3073691201302537
8147,505.23589,0.0,76.61,16.335,47.9,2.5082302580745166,2.3073691201302537
8148,506.23589,0.0,76.61,16.081,47.9,2.5423631530946578,2.3073691201302537
8149,507.23589,0.0,76.61,15.485,47.9,2.622454513063177,2.3073691201302537
8150,508.23589,0.0,76.61,14.56,47.9,2.74675737878613,2.3073691201302537
8151,509.23589,0.0,76.61,13.069,47.9,2.9471201601838857,2.3073691201302537
8152,510.23589,0.0,76.61,11.725,47.9,3.1277288645424255,2.3073691201302537
8153,511.23589,0.0,76.61,11.294,47.9,3.185647280895499,2.3073691201302537
8154,512.23589,0.0,76.61,10.939,47.9,3.233352705037823,2.3073691201302537
8155,513.23589,0.0,76.61,10.585,47.9,3.2809237477036874,2.3073691201302537
8156,514.23589,0.062188,76.61,10.512,47.9,3.290733595485066,2.3073691201302537
8157,515.23589,0.15426,76.61,10.31,47.9,3.31787865372943,2.3073691201302537
8158,516.23589,0.16016,76.61,10.173,47.9,3.336288916004073,2.3073691201302537
8159,517.23589,0.1036,76.61,9.914,47.9,3.3710937184065006,2.3073691201302537
8160,518.23589,0.084862,76.61,9.488,47.9,3.428340227377288,2.3073691201302537
8161,519.23589,0.0,76.61,9.11,47.9,3.479136425478127,2.3073691201302537
8162,520.23589,0.0,76.61,8.904,47.9,3.5068190096283196,2.3073691201302537
8163,521.23589,0.062188,76.61,8.838,47.9,3.515688187074498,2.3073691201302537
8164,522.23589,0.15426,76.61,8.495,47.9,3.5617810334993343,2.3073691201302537
8165,523.23589,0.16016,76.61,7.955,47.9,3.6343470307862473,2.3073691201302537
8166,524.23589,0.1036,76.61,9.872,47.9,3.3767377404177044,2.3073691201302537
8167,525.23589,0.084862,76.61,12.25,47.9,3.057178589402371,2.3073691201302537
8168,526.23589,0.052101,76.61,14.304,47.9,2.7811590367591856,2.3073691201302537
8169,527.23589,0.014673,76.61,15.815,47.9,2.578108625832286,2.3073691201302537
8170,528.23589,0.0,76.61,16.788,47.9,2.447355449239384,2.3073691201302537
8171,529.23589,0.0,76.61,17.149,47.9,2.3988437362383177,2.3073691201302537
8172,530.23589,0.0,76.61,16.996,47.9,2.419404102136277,2.3073691201302537
8173,531.23589,0.0,76.61,16.39,47.9,2.5008392768693684,2.3073691201302537
8174,532.23589,0.0,76.61,15.313,47.9,2.6455681270138234,2.3073691201302537
8175,533.23589,0.0,76.61,12.846,47.9,2.9770872294338515,2.3073691201302537
8176,534.23589,0.0,76.61,11.244,47.9,3.192366354718362,2.3073691201302537
8177,535.23589,0.0,76.61,10.75,47.9,3.2587508040882422,2.3073691201302537
8178,536.23589,0.0,76.61,10.295,47.9,3.319894375876289,2.3073691201302537
8179,537.23589,0.0,76.61,10.054,47.9,3.3522803117024855,2.3073691201302537
8180,538.23589,0.0,76.61,10.027,47.9,3.3559086115668313,2.3073691201302537
8181,539.23589,0.0,76.61,10.334,47.9,3.3146534982944567,2.3073691201302537
8182,540.23589,0.0,76.61,10.648,47.9,3.272457714686881,2.3073691201302537
8183,541.23589,0.0,76.61,10.465,47.9,3.297049524878557,2.3073691201302537
8184,542.23589,0.0,76.61,10.092,47.9,3.347173815597111,2.3073691201302537
8185,543.23589,0.0,76.61,9.918,47.9,3.3705561925006715,2.3073691201302537
8186,544.23589,0.062188,76.61,9.931,47.9,3.3688092333067274,2.3073691201302537
8187,545.23589,0.15426,76.61,10.077,47.9,3.3491895377439693,2.3073691201302537
8188,546.23589,0.16016,76.61,10.347,47.9,3.312906539100512,2.3073691201302537
8189,547.23589,0.1036,76.61,10.341,47.9,3.3137128279592556,2.3073691201302537
8190,548.23589,0.084862,76.61,11.28,47.9,3.1875286215659004,2.3073691201302537
8191,549.23589,0.0,76.61,12.268,47.9,3.054759722826141,2.3073691201302537
8192,550.23589,0.0,76.61,13.028,47.9,2.952629800718633,2.3073691201302537
8193,551.23589,0.062188,76.61,14.169,47.9,2.7993005360809144,2.3073691201302537
8194,552.23589,0.15426,76.61,15.048,47.9,2.681179218274994,2.3073691201302537
8195,553.23589,0.16016,76.61,15.38,47.9,2.6365645680911873,2.3073691201302537
8196,554.23589,0.1036,76.61,15.881,47.9,2.569239448386107,2.3073691201302537
8197,555.23589,0.084862,76.61,16.11,47.9,2.5384660902773977,2.3073691201302537
8198,556.23589,0.052101,76.61,15.336,47.9,2.642477353055307,2.3073691201302537
8199,557.23589,0.014673,76.61,13.674,47.9,2.8658193669272514,2.3073691201302537
8200,558.23589,0.0,76.61,13.157,47.9,2.935294590255648,2.3073691201302537
8201,559.23589,0.0,76.61,12.968,47.9,2.9606926893060677,2.3073691201302537
8202,560.23589,0.0,76.61,12.955,47.9,2.962439648500012,2.3073691201302537
8203,561.23589,0.0,76.61,13.131,47.9,2.938788508643537,2.3073691201302537
8204,562.23589,0.0,76.61,13.034,47.9,2.9518235118598897,2.3073691201302537
8205,563.23589,0.0,76.61,12.75,47.9,2.9899878511737477,2.3073691201302537
8206,564.23589,0.0,76.61,12.614,47.9,3.008263731971933,2.3073691201302537
8207,565.23589,0.0,76.61,12.519,47.9,3.021029972235372,2.3073691201302537
8208,566.23589,0.0,76.61,12.653,47.9,3.0030228543901005,2.3073691201302537
8209,567.23589,0.0,76.61,12.567,47.9,3.014579661365424,2.3073691201302537
8210,568.23589,0.0,76.61,12.381,47.9,3.0395746159864716,2.3073691201302537
8211,569.23589,0.0,76.61,12.058,47.9,3.0829798328821627,2.3073691201302537
8212,570.23589,0.0,76.61,11.682,47.9,3.133507268030087,2.3073691201302537
8213,571.23589,0.0,76.61,11.347,47.9,3.1785250626432653,2.3073691201302537
8214,572.23589,0.0,76.61,12.832,47.9,2.9789685701042536,2.3073691201302537
8215,573.23589,0.0,76.61,14.102,47.9,2.8083040950035496,2.3073691201302537
8216,574.23589,0.062188,76.61,15.113,47.9,2.672444422305273,2.3073691201302537
8217,575.23589,0.15426,76.61,16.4,47.9,2.4994954621047962,2.3073691201302537
8218,576.23589,0.16016,76.61,16.931,47.9,2.4281388981059973,2.3073691201302537
8219,577.23589,0.1036,76.61,16.859,47.9,2.437814364410919,2.3073691201302537
8220,578.23589,0.084862,76.61,16.442,47.9,2.493851440093591,2.3073691201302537
8221,579.23589,0.0,76.61,15.947,47.9,2.560370270939929,2.3073691201302537
8222,580.23589,0.0,76.61,15.333,47.9,2.6428804974846782,2.3073691201302537
8223,581.23589,0.062188,76.61,14.233,47.9,2.7907001215876504,2.3073691201302537
8224,582.23589,0.15426,76.61,14.008,47.9,2.8209359537905305,2.3073691201302537
8225,583.23589,0.16016,76.61,14.035,47.9,2.817307653926185,2.3073691201302537
8226,584.23589,0.1036,76.61,13.666,47.9,2.866894418738909,2.3073691201302537
8227,585.23589,0.084862,76.61,13.207,47.9,2.928575516432786,2.3073691201302537
8228,586.23589,0.052101,76.61,12.781,47.9,2.985822025403573,2.3073691201302537
8229,587.23589,0.014673,76.61,12.5,47.9,3.0235832202880593,2.3073691201302537
8230,588.23589,0.0,76.61,12.286,47.9,3.05234085624991,2.3073691201302537
8231,589.23589,0.0,76.61,12.262,47.9,3.055566011684884,2.3073691201302537
8232,590.23589,0.0,76.61,12.301,47.9,3.0503251341030513,2.3073691201302537
8233,591.23589,0.0,76.61,12.349,47.9,3.0438748232331037,2.3073691201302537
8234,592.23589,0.0,76.61,12.28,47.9,3.0531471451086536,2.3073691201302537
8235,593.23589,0.0,76.61,12.395,47.9,3.0376932753160704,2.3073691201302537
8236,594.23589,0.0,76.61,12.695,47.9,2.9973788323788964,2.3073691201302537
8237,595.23589,0.0,76.61,13.101,47.9,2.942819952937254,2.3073691201302537
8238,596.23589,0.0,76.61,13.474,47.9,2.892695662218701,2.3073691201302537
8239,597.23589,0.0,76.61,14.696,47.9,2.7284814979879455,2.3073691201302537
8240,598.23589,0.0,76.61,15.865,47.9,2.571389552009423,2.3073691201302537
8241,599.23589,0.0,76.61,16.861,47.9,2.437545601458005,2.3073691201302537
8242,600.23589,0.0,76.61,17.315,47.9,2.3765364111464145,2.3073691201302537
8243,601.23589,0.0,76.61,16.992,47.9,2.4199416280421056,2.3073691201302537
8244,602.23589,0.0,76.61,16.848,47.9,2.439292560651949,2.3073691201302537
8245,603.23589,0.0,76.61,16.836,47.9,2.4409051383694362,2.3073691201302537
8246,604.23589,0.062188,76.61,15.814,47.9,2.5782430073087426,2.3073691201302537
8247,605.23589,0.15426,76.61,14.264,47.9,2.7865342958174755,2.3073691201302537
8248,606.23589,0.16016,76.61,13.567,47.9,2.880198184908177,2.3073691201302537
8249,607.23589,0.1036,76.61,14.024,47.9,2.818785850167215,2.3073691201302537
8250,608.23589,0.084862,76.61,13.823,47.9,2.8457965269351213,2.3073691201302537
8251,609.23589,0.0,76.61,12.886,47.9,2.9717119703755626,2.3073691201302537
8252,610.23589,0.0,76.61,12.127,47.9,3.073707511006612,2.3073691201302537
8253,611.23589,0.062188,76.61,11.791,47.9,3.118859687096248,2.3073691201302537
8254,612.23589,0.15426,76.61,11.61,47.9,3.143182734335009,2.3073691201302537
8255,613.23589,0.16016,76.61,11.524,47.9,3.1547395413103323,2.3073691201302537
8256,614.23589,0.1036,76.61,11.587,47.9,3.1462735082935263,2.3073691201302537
8257,615.23589,0.084862,76.61,11.78,47.9,3.1203378833372772,2.3073691201302537
8258,616.23589,0.052101,76.61,11.575,47.9,3.147886086011013,2.3073691201302537
8259,617.23589,0.014673,76.61,11.397,47.9,3.1718059888204033,2.3073691201302537
8260,618.23589,0.0,76.61,11.387,47.9,3.173149803584975,2.3073691201302537
8261,619.23589,0.0,76.61,11.352,47.9,3.177853155260979,2.3073691201302537
8262,620.23589,0.0,76.61,12.112,47.9,3.075723233153471,2.3073691201302537
8263,621.23589,0.0,76.61,13.75,47.9,2.8556063747165004,2.3073691201302537
8264,622.23589,0.0,76.61,15.623,47.9,2.6039098693120772,2.3073691201302537
8265,623.23589,0.0,76.61,17.023,47.9,2.415775802271931,2.3073691201302537
8266,624.23589,0.0,76.61,17.914,47.9,2.2960419067485236,2.3073691201302537
8267,625.23589,0.0,76.61,18.52,47.9,2.214606732015432,2.3073691201302537
8268,626.23589,0.0,76.61,18.945,47.9,2.157494604521102,2.3073691201302537
8269,627.23589,0.0,76.61,18.651,47.9,2.197002758599533,2.3073691201302537
8270,628.23589,0.0,76.61,17.352,47.9,2.3715642965174966,2.3073691201302537
8271,629.23589,0.0,76.61,16.662,47.9,2.4642875152729973,2.3073691201302537
8272,630.23589,0.0,76.61,16.523,47.9,2.4829665405005543,2.3073691201302537
8273,631.23589,0.0,76.61,16.016,47.9,2.551097949064379,2.3073691201302537
8274,632.23589,0.0,76.61,14.917,47.9,2.698783191690893,2.3073691201302537
8275,633.23589,0.0,76.61,13.87,47.9,2.8394805975416313,2.3073691201302537
8276,634.23589,0.062188,76.61,13.262,47.9,2.921184535227637,2.3073691201302537
8277,635.23589,0.15426,76.61,12.847,47.9,2.976952847957395,2.3073691201302537
8278,636.23589,0.16016,76.61,12.557,47.9,3.0159234761299962,2.3073691201302537
8279,637.23589,0.1036,76.61,12.41,47.9,3.0356775531692115,2.3073691201302537
8280,638.23589,0.084862,76.61,12.234,47.9,3.059328693025687,2.3073691201302537
8281,639.23589,0.0,76.61,12.016,47.9,3.0886238548933673,2.3073691201302537
8282,640.23589,0.0,76.61,11.62,47.9,3.1418389195704375,2.3073691201302537
8283,641.23589,0.062188,76.61,11.465,47.9,3.1626680484213097,2.3073691201302537
8284,642.23589,0.15426,76.61,11.611,47.9,3.143048352858552,2.3073691201302537
8285,643.23589,0.16016,76.61,11.228,47.9,3.1945164583416776,2.3073691201302537
8286,644.23589,0.1036,76.61,12.357,47.9,3.0427997714214463,2.3073691201302537
8287,645.23589,0.084862,76.61,14.409,47.9,2.7670489817311745,2.3073691201302537
8288,646.23589,0.052101,76.61,16.454,47.9,2.4922388623761043,2.3073691201302537
8289,647.23589,0.014673,76.61,17.895,47.9,2.2985951548012116,2.3073691201302537
8290,648.23589,0.0,76.61,18.299,47.9,2.2443050383124836,2.3073691201302537
8291,649.23589,0.0,76.61,17.948,47.9,2.291472936548977,2.3073691201302537
8292,650.23589,0.0,76.61,17.227,47.9,2.3883619810746524,2.3073691201302537
8293,651.23589,0.0,76.61,16.379,47.9,2.5023174731103976,2.3073691201302537
8294,652.23589,0.0,76.61,15.342,47.9,2.6416710641965633,2.3073691201302537
8295,653.23589,0.0,76.61,13.842,47.9,2.8432432788824338,2.3073691201302537
8296,654.23589,0.0,76.61,13.184,47.9,2.931666290391303,2.3073691201302537
8297,655.23589,0.0,76.61,13.084,47.9,2.9451044380370273,2.3073691201302537
8298,656.23589,0.0,76.61,13.117,47.9,2.940669849313938,2.3073691201302537
8299,657.23589,0.0,76.61,13.191,47.9,2.9307256200561014,2.3073691201302537
8300,658.23589,0.0,76.61,13.223,47.9,2.9264254128094698,2.3073691201302537
8301,659.23589,0.0,76.61,13.131,47.9,2.938788508643537,2.3073691201302537
8302,660.23589,0.0,76.61,12.917,47.9,2.967546144605387,2.3073691201302537
8303,661.23589,0.0,76.61,13.153,47.9,2.9358321161614773,2.3073691201302537
8304,662.23589,0.0,76.61,13.333,47.9,2.911643450399173,2.3073691201302537
8305,663.23589,0.0,76.61,13.483,47.9,2.891486228930585,2.3073691201302537
8306,664.23589,0.062188,76.61,13.699,47.9,2.8624598300158204,2.3073691201302537
8307,665.23589,0.15426,76.61,13.888,47.9,2.8370617309654005,2.3073691201302537
8308,666.23589,0.16016,76.61,13.962,47.9,2.8271175017075643,2.3073691201302537
8309,667.23589,0.1036,76.61,13.857,47.9,2.841227556735575,2.3073691201302537
8310,668.23589,0.084862,76.61,13.758,47.9,2.854531322904843,2.3073691201302537
8311,669.23589,0.0,76.61,14.019,47.9,2.8194577575495012,2.3073691201302537
8312,670.23589,0.0,76.61,14.436,47.9,2.7634206818668288,2.3073691201302537
8313,671.23589,0.062188,76.61,14.713,47.9,2.7261970128881714,2.3073691201302537
8314,672.23589,0.15426,76.61,14.487,47.9,2.756567226567509,2.3073691201302537
8315,673.23589,0.16016,76.61,14.464,47.9,2.7596580005260263,2.3073691201302537
8316,674.23589,0.1036,76.61,14.541,47.9,2.749310626838818,2.3073691201302537
8317,675.23589,0.084862,76.61,14.607,47.9,2.74044144939264,2.3073691201302537
8318,676.23589,0.052101,76.61,14.508,47.9,2.7537452155619073,2.3073691201302537
8319,677.23589,0.014673,76.61,14.25,47.9,2.788415636487877,2.3073691201302537
